plan_id,dem_seats,rep_seats,dem_vote_share,rep_vote_share,dem_seat_share,proportionality_gap
100,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
101,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
102,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
103,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
104,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
105,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
106,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
107,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
108,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
109,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
110,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
111,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
112,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
113,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
114,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
115,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
116,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
117,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
118,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
119,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
120,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
121,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
122,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
123,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
124,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
125,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
126,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
127,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
128,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
129,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
130,7,7,0.4836618513336482,0.5163381486663517,0.5,0.016338148666351804
131,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
132,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
133,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
134,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
135,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
136,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
